id,date,first_visit,revenue
110,2023-06-18,2020-02-11,35
110,2023-09-06,2020-02-11,15
110,2023-10-18,2020-02-11,25
110,2023-06-20,2020-02-11,35
110,2023-07-16,2020-02-11,20
110,2023-07-15,2020-02-11,20
110,2024-07-18,2020-02-11,30
110,2024-11-22,2020-02-11,45
110,2024-10-23,2020-02-11,15
110,2024-12-19,2020-02-11,55
111,2020-06-15,2020-04-07,15
111,2020-10-08,2020-04-07,50
111,2020-04-07,2020-04-07,40
111,2020-10-14,2020-04-07,15
111,2020-04-23,2020-04-07,45
111,2020-08-19,2020-04-07,20
111,2020-07-14,2020-04-07,15
111,2020-08-22,2020-04-07,50
111,2020-06-13,2020-04-07,20
111,2020-11-21,2020-04-07,55
111,2020-07-01,2020-04-07,40
111,2020-04-27,2020-04-07,15
111,2020-07-19,2020-04-07,50
111,2021-11-15,2020-04-07,45
111,2021-07-12,2020-04-07,15
111,2021-11-05,2020-04-07,50
111,2021-03-05,2020-04-07,20
111,2021-03-18,2020-04-07,50
111,2021-10-12,2020-04-07,55
111,2021-08-27,2020-04-07,35
111,2021-03-03,2020-04-07,35
111,2021-04-26,2020-04-07,45
111,2021-09-25,2020-04-07,15
111,2021-06-07,2020-04-07,35
111,2021-08-17,2020-04-07,15
111,2022-06-11,2020-04-07,50
111,2022-06-12,2020-04-07,50
111,2022-05-25,2020-04-07,15
111,2022-07-04,2020-04-07,20
111,2022-07-25,2020-04-07,45
111,2022-07-16,2020-04-07,45
111,2022-02-20,2020-04-07,55
111,2022-07-18,2020-04-07,25
111,2022-11-04,2020-04-07,20
111,2022-06-22,2020-04-07,60
111,2022-08-06,2020-04-07,50
111,2022-07-21,2020-04-07,45
111,2022-10-15,2020-04-07,25
111,2022-10-01,2020-04-07,25
111,2023-10-13,2020-04-07,45
111,2023-09-04,2020-04-07,35
111,2023-06-09,2020-04-07,55
111,2023-05-10,2020-04-07,60
111,2023-04-09,2020-04-07,45
111,2023-08-07,2020-04-07,15
111,2023-03-15,2020-04-07,15
111,2023-08-08,2020-04-07,40
111,2023-09-19,2020-04-07,35
111,2023-04-11,2020-04-07,35
111,2023-10-05,2020-04-07,50
111,2023-01-02,2020-04-07,50
111,2024-05-11,2020-04-07,55
111,2024-07-07,2020-04-07,30
111,2024-10-09,2020-04-07,35
111,2024-05-08,2020-04-07,45
111,2024-04-03,2020-04-07,25
111,2024-01-17,2020-04-07,40
111,2024-07-02,2020-04-07,25
111,2024-05-15,2020-04-07,30
111,2024-05-14,2020-04-07,60
111,2024-03-18,2020-04-07,50
111,2024-06-16,2020-04-07,60
111,2024-12-20,2020-04-07,30
111,2024-04-22,2020-04-07,30
111,2024-07-04,2020-04-07,45
112,2020-06-09,2020-02-03,25
112,2020-06-27,2020-02-03,25
112,2020-10-23,2020-02-03,15
112,2020-02-03,2020-02-03,45
112,2020-09-20,2020-02-03,30
112,2020-04-13,2020-02-03,45
112,2020-05-22,2020-02-03,20
112,2020-05-03,2020-02-03,35
112,2020-05-07,2020-02-03,45
112,2020-03-06,2020-02-03,55
112,2021-04-11,2020-02-03,60
112,2021-10-24,2020-02-03,30
112,2021-07-06,2020-02-03,40
112,2021-04-11,2020-02-03,25
112,2021-04-03,2020-02-03,20
112,2021-09-15,2020-02-03,60
112,2021-01-01,2020-02-03,20
112,2021-12-07,2020-02-03,35
112,2021-03-01,2020-02-03,25
112,2021-09-17,2020-02-03,20
112,2021-05-09,2020-02-03,20
112,2021-06-26,2020-02-03,25
112,2022-02-01,2020-02-03,15
112,2022-05-20,2020-02-03,50
112,2022-07-14,2020-02-03,55
112,2022-08-04,2020-02-03,15
112,2022-03-05,2020-02-03,35
112,2022-02-23,2020-02-03,50
112,2022-11-13,2020-02-03,20
112,2022-04-24,2020-02-03,15
112,2022-10-15,2020-02-03,35
112,2022-10-06,2020-02-03,15
112,2022-09-01,2020-02-03,40
112,2023-06-14,2020-02-03,55
112,2023-07-10,2020-02-03,50
112,2023-05-23,2020-02-03,40
112,2023-06-19,2020-02-03,30
112,2023-05-02,2020-02-03,45
112,2023-07-04,2020-02-03,40
112,2023-10-19,2020-02-03,45
112,2023-03-07,2020-02-03,20
112,2023-05-26,2020-02-03,45
112,2023-03-15,2020-02-03,60
112,2023-07-15,2020-02-03,30
112,2024-10-12,2020-02-03,35
112,2024-06-05,2020-02-03,45
112,2024-07-23,2020-02-03,60
112,2024-09-26,2020-02-03,20
112,2024-03-19,2020-02-03,15
112,2024-01-26,2020-02-03,35
112,2024-10-05,2020-02-03,60
112,2024-05-27,2020-02-03,15
112,2024-02-19,2020-02-03,40
112,2024-06-21,2020-02-03,20
113,2020-10-27,2020-01-10,20
113,2020-05-08,2020-01-10,30
113,2020-05-20,2020-01-10,60
113,2020-01-10,2020-01-10,20
113,2020-04-13,2020-01-10,55
113,2020-09-03,2020-01-10,25
113,2020-07-22,2020-01-10,50
113,2020-08-08,2020-01-10,45
113,2021-07-10,2020-01-10,45
113,2021-04-11,2020-01-10,30
113,2021-04-17,2020-01-10,30
113,2021-05-26,2020-01-10,15
113,2021-02-24,2020-01-10,50
113,2021-04-25,2020-01-10,15
113,2021-03-23,2020-01-10,30
113,2021-06-24,2020-01-10,25
113,2021-10-20,2020-01-10,15
113,2021-02-16,2020-01-10,45
113,2021-08-20,2020-01-10,45
113,2022-08-22,2020-01-10,20
113,2022-01-10,2020-01-10,60
113,2022-09-12,2020-01-10,35
113,2022-06-21,2020-01-10,50
113,2022-07-10,2020-01-10,15
113,2022-04-10,2020-01-10,55
113,2022-08-23,2020-01-10,45
113,2022-09-03,2020-01-10,45
113,2022-06-20,2020-01-10,20
113,2023-06-25,2020-01-10,50
113,2023-08-21,2020-01-10,25
113,2023-04-14,2020-01-10,60
113,2023-01-03,2020-01-10,45
113,2023-09-18,2020-01-10,25
113,2023-09-24,2020-01-10,40
113,2023-02-15,2020-01-10,15
113,2023-07-06,2020-01-10,30
113,2023-05-10,2020-01-10,55
113,2023-09-27,2020-01-10,45
113,2024-11-25,2020-01-10,45
113,2024-04-25,2020-01-10,30
113,2024-01-12,2020-01-10,60
113,2024-08-13,2020-01-10,15
113,2024-06-01,2020-01-10,15
113,2024-02-19,2020-01-10,25
113,2024-08-06,2020-01-10,45
113,2024-01-08,2020-01-10,45
113,2024-10-04,2020-01-10,35
113,2024-03-05,2020-01-10,55
113,2024-02-25,2020-01-10,20
114,2020-04-22,2020-01-10,55
114,2020-11-26,2020-01-10,55
114,2020-03-02,2020-01-10,40
114,2020-11-15,2020-01-10,30
114,2020-01-10,2020-01-10,35
114,2020-06-15,2020-01-10,40
114,2020-05-10,2020-01-10,30
114,2020-06-25,2020-01-10,55
114,2020-07-23,2020-01-10,20
114,2020-06-27,2020-01-10,50
114,2020-05-17,2020-01-10,55
114,2020-08-09,2020-01-10,30
114,2020-08-18,2020-01-10,55
114,2020-09-04,2020-01-10,20
114,2021-06-26,2020-01-10,25
114,2021-06-26,2020-01-10,60
114,2021-05-12,2020-01-10,35
114,2021-10-14,2020-01-10,30
114,2021-04-25,2020-01-10,25
114,2021-04-08,2020-01-10,30
114,2021-05-11,2020-01-10,55
114,2021-04-04,2020-01-10,55
114,2021-07-07,2020-01-10,35
114,2021-03-10,2020-01-10,45
114,2021-05-19,2020-01-10,50
114,2021-10-25,2020-01-10,20
114,2021-05-26,2020-01-10,55
114,2021-08-04,2020-01-10,55
114,2021-02-02,2020-01-10,20
114,2021-04-26,2020-01-10,40
114,2022-06-13,2020-01-10,30
114,2022-04-27,2020-01-10,15
114,2022-11-26,2020-01-10,35
114,2022-07-25,2020-01-10,25
114,2022-05-04,2020-01-10,15
114,2022-04-19,2020-01-10,20
114,2022-08-02,2020-01-10,45
114,2022-04-09,2020-01-10,15
114,2022-03-12,2020-01-10,25
114,2022-06-02,2020-01-10,15
114,2022-04-06,2020-01-10,15
114,2022-07-05,2020-01-10,50
114,2022-02-05,2020-01-10,40
114,2022-07-20,2020-01-10,30
114,2022-04-22,2020-01-10,50
114,2023-05-24,2020-01-10,45
114,2023-11-27,2020-01-10,55
114,2023-06-15,2020-01-10,15
114,2023-04-25,2020-01-10,60
114,2023-02-27,2020-01-10,35
114,2023-08-19,2020-01-10,40
114,2023-07-18,2020-01-10,40
114,2023-05-04,2020-01-10,60
114,2023-11-08,2020-01-10,45
114,2023-01-27,2020-01-10,35
114,2023-04-16,2020-01-10,35
114,2024-08-22,2020-01-10,15
114,2024-06-23,2020-01-10,60
114,2024-10-19,2020-01-10,35
114,2024-02-03,2020-01-10,60
114,2024-08-27,2020-01-10,15
114,2024-07-01,2020-01-10,60
114,2024-06-04,2020-01-10,20
114,2024-06-18,2020-01-10,15
114,2024-08-26,2020-01-10,50
114,2024-11-08,2020-01-10,50
114,2024-02-19,2020-01-10,50
115,2020-12-26,2020-01-18,60
115,2020-03-10,2020-01-18,60
115,2020-03-06,2020-01-18,15
115,2020-02-17,2020-01-18,30
115,2020-10-18,2020-01-18,15
115,2020-04-05,2020-01-18,30
115,2020-01-18,2020-01-18,45
115,2020-04-26,2020-01-18,60
115,2020-05-17,2020-01-18,45
115,2020-12-22,2020-01-18,15
115,2020-06-16,2020-01-18,60
115,2020-03-08,2020-01-18,20
115,2021-04-02,2020-01-18,40
115,2021-07-07,2020-01-18,40
115,2021-02-10,2020-01-18,15
115,2021-03-20,2020-01-18,30
115,2021-05-07,2020-01-18,55
115,2021-11-24,2020-01-18,50
115,2021-05-16,2020-01-18,30
115,2021-07-05,2020-01-18,25
115,2021-04-12,2020-01-18,50
115,2021-02-17,2020-01-18,55
115,2021-02-16,2020-01-18,15
115,2022-07-27,2020-01-18,60
115,2022-05-15,2020-01-18,50
115,2022-04-22,2020-01-18,35
115,2022-08-27,2020-01-18,25
115,2022-10-06,2020-01-18,60
115,2022-03-20,2020-01-18,35
115,2022-02-15,2020-01-18,60
115,2022-10-24,2020-01-18,30
115,2022-05-21,2020-01-18,15
115,2022-07-07,2020-01-18,50
115,2022-05-25,2020-01-18,45
115,2023-02-22,2020-01-18,30
115,2023-06-15,2020-01-18,30
115,2023-04-05,2020-01-18,35
115,2023-10-03,2020-01-18,15
115,2023-02-05,2020-01-18,30
115,2023-01-05,2020-01-18,35
115,2023-01-05,2020-01-18,50
115,2023-05-03,2020-01-18,15
115,2023-07-03,2020-01-18,30
115,2023-08-20,2020-01-18,60
115,2024-09-12,2020-01-18,60
115,2024-08-16,2020-01-18,45
115,2024-03-12,2020-01-18,35
115,2024-04-19,2020-01-18,15
115,2024-12-10,2020-01-18,45
115,2024-02-07,2020-01-18,15
115,2024-03-12,2020-01-18,20
115,2024-03-20,2020-01-18,50
115,2024-05-05,2020-01-18,55
115,2024-04-16,2020-01-18,50
115,2024-06-09,2020-01-18,50
115,2024-06-07,2020-01-18,40
116,2020-02-11,2020-01-10,45
116,2020-07-12,2020-01-10,30
116,2020-06-26,2020-01-10,35
116,2020-08-10,2020-01-10,20
116,2020-06-13,2020-01-10,60
116,2020-05-12,2020-01-10,30
116,2020-05-21,2020-01-10,45
116,2020-01-10,2020-01-10,30
116,2020-05-20,2020-01-10,40
116,2020-11-18,2020-01-10,50
116,2020-10-04,2020-01-10,35
116,2020-05-24,2020-01-10,50
116,2020-07-05,2020-01-10,30
116,2021-09-27,2020-01-10,20
116,2021-09-18,2020-01-10,55
116,2021-11-26,2020-01-10,20
116,2021-08-13,2020-01-10,45
116,2021-03-26,2020-01-10,40
116,2021-01-18,2020-01-10,20
116,2021-06-03,2020-01-10,25
116,2021-06-26,2020-01-10,45
116,2021-04-23,2020-01-10,40
116,2021-02-03,2020-01-10,40
116,2021-07-23,2020-01-10,45
116,2021-08-25,2020-01-10,35
116,2021-12-27,2020-01-10,15
116,2021-08-26,2020-01-10,35
116,2021-09-12,2020-01-10,55
116,2021-07-27,2020-01-10,20
116,2022-03-10,2020-01-10,60
116,2022-05-18,2020-01-10,25
116,2022-06-04,2020-01-10,20
116,2022-08-08,2020-01-10,35
116,2022-04-24,2020-01-10,35
116,2022-08-11,2020-01-10,35
116,2022-08-17,2020-01-10,40
116,2022-07-18,2020-01-10,25
116,2022-10-21,2020-01-10,50
116,2022-02-25,2020-01-10,25
116,2022-03-26,2020-01-10,20
116,2022-05-11,2020-01-10,55
116,2022-02-16,2020-01-10,40
116,2023-03-06,2020-01-10,45
116,2023-06-27,2020-01-10,15
116,2023-11-25,2020-01-10,25
116,2023-08-25,2020-01-10,45
116,2023-09-24,2020-01-10,50
116,2023-01-25,2020-01-10,20
116,2023-06-16,2020-01-10,35
116,2023-07-20,2020-01-10,35
116,2023-09-16,2020-01-10,55
116,2023-01-06,2020-01-10,25
116,2023-10-05,2020-01-10,35
116,2023-06-21,2020-01-10,50
116,2023-03-04,2020-01-10,25
116,2023-05-02,2020-01-10,40
116,2023-04-06,2020-01-10,55
116,2023-06-09,2020-01-10,60
116,2024-07-22,2020-01-10,30
116,2024-02-12,2020-01-10,45
116,2024-03-13,2020-01-10,50
116,2024-06-25,2020-01-10,40
116,2024-05-12,2020-01-10,15
116,2024-08-19,2020-01-10,40
116,2024-07-14,2020-01-10,30
116,2024-05-07,2020-01-10,25
116,2024-03-13,2020-01-10,25
116,2024-04-06,2020-01-10,25
116,2024-07-24,2020-01-10,15
116,2024-05-19,2020-01-10,60
116,2024-06-19,2020-01-10,60
116,2024-03-04,2020-01-10,15
116,2024-07-19,2020-01-10,20
116,2024-10-09,2020-01-10,35
116,2024-04-16,2020-01-10,45
117,2020-04-23,2020-04-23,35
117,2020-09-13,2020-04-23,25
117,2020-05-26,2020-04-23,35
117,2020-05-14,2020-04-23,40
117,2021-03-06,2020-04-23,30
117,2021-01-27,2020-04-23,30
117,2021-04-01,2020-04-23,15
117,2021-06-04,2020-04-23,45
117,2022-05-11,2020-04-23,50
117,2022-06-16,2020-04-23,30
117,2022-03-09,2020-04-23,40
117,2022-01-03,2020-04-23,40
117,2022-09-05,2020-04-23,15
117,2023-07-08,2020-04-23,60
117,2023-10-19,2020-04-23,30
117,2023-05-27,2020-04-23,40
117,2023-09-05,2020-04-23,55
117,2024-10-25,2020-04-23,30
117,2024-01-08,2020-04-23,55
117,2024-08-24,2020-04-23,30
117,2024-01-14,2020-04-23,45
118,2020-07-14,2020-03-16,45
118,2020-05-14,2020-03-16,50
118,2020-04-08,2020-03-16,45
118,2020-03-16,2020-03-16,40
118,2020-07-14,2020-03-16,25
118,2020-05-01,2020-03-16,60
118,2020-03-16,2020-03-16,45
118,2020-08-18,2020-03-16,40
118,2021-02-17,2020-03-16,60
118,2021-08-22,2020-03-16,50
118,2021-06-23,2020-03-16,30
118,2021-11-14,2020-03-16,45
118,2021-03-27,2020-03-16,45
118,2021-07-21,2020-03-16,25
118,2021-05-21,2020-03-16,50
118,2021-11-07,2020-03-16,60
118,2021-05-27,2020-03-16,20
118,2021-11-15,2020-03-16,25
118,2021-10-16,2020-03-16,15
118,2022-02-24,2020-03-16,20
118,2022-01-15,2020-03-16,15
118,2022-02-04,2020-03-16,40
118,2022-02-13,2020-03-16,35
118,2022-10-27,2020-03-16,40
118,2022-08-12,2020-03-16,25
118,2022-08-05,2020-03-16,45
118,2022-06-07,2020-03-16,30
118,2022-09-08,2020-03-16,15
118,2022-03-05,2020-03-16,25
118,2022-05-09,2020-03-16,35
118,2022-06-14,2020-03-16,45
118,2022-02-26,2020-03-16,55
118,2023-09-09,2020-03-16,35
118,2023-03-03,2020-03-16,15
118,2023-06-12,2020-03-16,35
118,2023-11-19,2020-03-16,15
118,2023-03-15,2020-03-16,45
118,2023-11-22,2020-03-16,55
118,2023-12-16,2020-03-16,40
118,2023-07-10,2020-03-16,30
118,2023-03-22,2020-03-16,40
118,2024-08-05,2020-03-16,15
118,2024-01-12,2020-03-16,30
118,2024-07-16,2020-03-16,40
118,2024-10-25,2020-03-16,20
118,2024-04-21,2020-03-16,25
118,2024-03-18,2020-03-16,30
118,2024-07-03,2020-03-16,40
118,2024-08-20,2020-03-16,25
118,2024-08-15,2020-03-16,15
119,2020-09-07,2020-07-26,40
119,2020-07-26,2020-07-26,50
119,2021-08-21,2020-07-26,50
119,2021-06-21,2020-07-26,30
119,2022-10-09,2020-07-26,40
119,2022-01-05,2020-07-26,15
119,2022-07-25,2020-07-26,40
119,2023-03-21,2020-07-26,15
119,2023-04-20,2020-07-26,30
119,2024-07-24,2020-07-26,55
119,2024-09-11,2020-07-26,40
119,2024-02-08,2020-07-26,30
120,2020-09-20,2020-02-11,60
120,2020-09-09,2020-02-11,30
120,2020-02-21,2020-02-11,30
120,2020-11-25,2020-02-11,60
120,2020-11-24,2020-02-11,45
120,2020-05-20,2020-02-11,55
120,2020-02-11,2020-02-11,40
120,2020-03-11,2020-02-11,45
120,2020-12-07,2020-02-11,30
120,2020-07-21,2020-02-11,35
120,2020-05-10,2020-02-11,55
120,2020-04-04,2020-02-11,50
120,2020-04-05,2020-02-11,60
120,2020-07-05,2020-02-11,20
120,2021-04-19,2020-02-11,50
120,2021-05-03,2020-02-11,25
120,2021-05-09,2020-02-11,20
120,2021-04-04,2020-02-11,20
120,2021-04-17,2020-02-11,30
120,2021-10-17,2020-02-11,15
120,2021-02-23,2020-02-11,35
120,2021-08-23,2020-02-11,45
120,2021-03-02,2020-02-11,20
120,2021-05-09,2020-02-11,35
120,2021-02-09,2020-02-11,30
120,2021-04-05,2020-02-11,40
120,2022-04-10,2020-02-11,15
120,2022-03-08,2020-02-11,15
120,2022-08-12,2020-02-11,20
120,2022-07-25,2020-02-11,30
120,2022-07-22,2020-02-11,15
120,2022-01-15,2020-02-11,35
120,2022-10-27,2020-02-11,40
120,2022-02-09,2020-02-11,60
120,2022-05-24,2020-02-11,30
120,2022-05-25,2020-02-11,45
120,2022-01-10,2020-02-11,35
120,2022-06-20,2020-02-11,55
120,2022-08-09,2020-02-11,55
120,2023-10-19,2020-02-11,30
120,2023-12-18,2020-02-11,60
120,2023-02-20,2020-02-11,40
120,2023-04-02,2020-02-11,20
120,2023-11-25,2020-02-11,20
120,2023-11-26,2020-02-11,25
120,2023-02-07,2020-02-11,60
120,2023-01-08,2020-02-11,20
120,2023-03-19,2020-02-11,55
120,2023-12-22,2020-02-11,30
120,2023-03-15,2020-02-11,35
120,2023-06-10,2020-02-11,20
120,2024-01-13,2020-02-11,50
120,2024-05-09,2020-02-11,50
120,2024-04-25,2020-02-11,45
120,2024-09-17,2020-02-11,45
120,2024-09-02,2020-02-11,45
120,2024-06-24,2020-02-11,50
120,2024-07-05,2020-02-11,30
120,2024-07-16,2020-02-11,40
120,2024-09-07,2020-02-11,50
120,2024-05-01,2020-02-11,50
120,2024-04-26,2020-02-11,30
121,2020-11-21,2020-01-23,15
121,2020-06-20,2020-01-23,20
121,2020-02-19,2020-01-23,30
121,2020-06-08,2020-01-23,55
121,2020-06-14,2020-01-23,25
121,2020-10-10,2020-01-23,35
121,2020-05-03,2020-01-23,15
121,2020-11-06,2020-01-23,35
121,2020-06-15,2020-01-23,15
121,2020-11-23,2020-01-23,40
121,2020-01-23,2020-01-23,15
121,2021-02-17,2020-01-23,20
121,2021-04-19,2020-01-23,55
121,2021-06-05,2020-01-23,25
121,2021-06-23,2020-01-23,55
121,2021-01-20,2020-01-23,30
121,2021-03-13,2020-01-23,35
121,2021-06-13,2020-01-23,45
121,2021-07-11,2020-01-23,30
121,2022-07-08,2020-01-23,60
121,2022-05-01,2020-01-23,60
121,2022-07-12,2020-01-23,40
121,2022-05-02,2020-01-23,55
121,2022-02-27,2020-01-23,50
121,2022-04-10,2020-01-23,15
121,2022-03-22,2020-01-23,40
121,2022-05-17,2020-01-23,55
121,2023-02-13,2020-01-23,25
121,2023-10-27,2020-01-23,25
121,2023-05-15,2020-01-23,60
121,2023-06-22,2020-01-23,35
121,2023-05-11,2020-01-23,55
121,2023-07-08,2020-01-23,25
121,2023-09-05,2020-01-23,35
121,2023-07-02,2020-01-23,35
121,2023-08-12,2020-01-23,50
121,2024-07-21,2020-01-23,20
121,2024-05-02,2020-01-23,50
121,2024-10-12,2020-01-23,15
121,2024-09-01,2020-01-23,35
121,2024-06-12,2020-01-23,25
121,2024-08-12,2020-01-23,35
121,2024-10-12,2020-01-23,55
121,2024-06-19,2020-01-23,15
121,2024-05-25,2020-01-23,40
122,2020-04-07,2020-03-14,60
122,2020-03-14,2020-03-14,40
122,2020-08-02,2020-03-14,45
122,2020-04-25,2020-03-14,60
122,2020-06-11,2020-03-14,60
122,2020-05-08,2020-03-14,35
122,2021-04-25,2020-03-14,45
122,2021-03-20,2020-03-14,20
122,2021-04-04,2020-03-14,20
122,2021-04-03,2020-03-14,60
122,2021-08-05,2020-03-14,50
122,2021-01-03,2020-03-14,40
122,2022-08-25,2020-03-14,35
122,2022-08-22,2020-03-14,25
122,2022-03-16,2020-03-14,30
122,2022-09-07,2020-03-14,50
122,2022-09-15,2020-03-14,60
122,2022-05-21,2020-03-14,45
122,2022-04-25,2020-03-14,55
122,2022-05-20,2020-03-14,25
122,2023-09-07,2020-03-14,40
122,2023-09-27,2020-03-14,45
122,2023-02-22,2020-03-14,20
122,2023-05-22,2020-03-14,30
122,2023-03-12,2020-03-14,15
122,2023-04-23,2020-03-14,30
122,2024-05-21,2020-03-14,20
122,2024-02-13,2020-03-14,45
122,2024-04-19,2020-03-14,15
122,2024-09-15,2020-03-14,40
122,2024-05-08,2020-03-14,25
122,2024-09-23,2020-03-14,50
122,2024-05-21,2020-03-14,50
123,2020-07-19,2020-02-08,45
123,2020-10-12,2020-02-08,45
123,2020-02-08,2020-02-08,15
123,2020-03-06,2020-02-08,55
123,2020-08-12,2020-02-08,25
123,2020-06-07,2020-02-08,50
123,2020-05-18,2020-02-08,20
123,2020-03-22,2020-02-08,15
123,2020-06-14,2020-02-08,15
123,2020-02-08,2020-02-08,50
123,2020-06-24,2020-02-08,55
123,2021-04-16,2020-02-08,25
123,2021-06-03,2020-02-08,45
123,2021-03-07,2020-02-08,20
123,2021-07-24,2020-02-08,50
123,2021-07-22,2020-02-08,25
123,2021-02-06,2020-02-08,60
123,2021-01-16,2020-02-08,60
123,2021-07-24,2020-02-08,35
123,2021-04-08,2020-02-08,45
123,2021-02-23,2020-02-08,55
123,2021-08-22,2020-02-08,15
123,2021-05-06,2020-02-08,35
123,2022-07-21,2020-02-08,15
123,2022-05-17,2020-02-08,20
123,2022-05-09,2020-02-08,60
123,2022-04-20,2020-02-08,30
123,2022-05-13,2020-02-08,60
123,2022-05-02,2020-02-08,25
123,2022-08-04,2020-02-08,60
123,2022-06-25,2020-02-08,35
123,2022-11-02,2020-02-08,40
123,2022-01-04,2020-02-08,15
123,2022-06-18,2020-02-08,55
123,2022-07-05,2020-02-08,60
123,2023-07-22,2020-02-08,20
123,2023-06-14,2020-02-08,50
123,2023-01-11,2020-02-08,55
123,2023-10-14,2020-02-08,15
123,2023-06-21,2020-02-08,20
123,2023-01-08,2020-02-08,25
123,2023-08-03,2020-02-08,55
123,2023-06-23,2020-02-08,25
123,2023-02-18,2020-02-08,40
123,2023-04-03,2020-02-08,55
123,2023-02-13,2020-02-08,45
123,2023-07-12,2020-02-08,60
123,2023-07-15,2020-02-08,40
123,2023-06-18,2020-02-08,20
123,2023-09-05,2020-02-08,40
123,2023-10-07,2020-02-08,60
123,2024-02-02,2020-02-08,15
123,2024-02-27,2020-02-08,45
123,2024-05-24,2020-02-08,40
123,2024-05-12,2020-02-08,50
123,2024-04-07,2020-02-08,20
123,2024-07-20,2020-02-08,15
123,2024-06-09,2020-02-08,55
123,2024-01-09,2020-02-08,55
123,2024-05-08,2020-02-08,60
123,2024-09-14,2020-02-08,45
123,2024-08-01,2020-02-08,15
123,2024-08-23,2020-02-08,20
123,2024-08-21,2020-02-08,55
123,2024-05-23,2020-02-08,35
123,2024-02-12,2020-02-08,20
123,2024-04-25,2020-02-08,35
124,2020-08-12,2020-02-25,15
124,2020-07-17,2020-02-25,60
124,2020-07-13,2020-02-25,35
124,2020-07-19,2020-02-25,45
124,2020-07-12,2020-02-25,50
124,2020-07-16,2020-02-25,25
124,2020-12-25,2020-02-25,30
124,2020-08-27,2020-02-25,20
124,2020-09-05,2020-02-25,15
124,2020-10-25,2020-02-25,60
124,2020-04-16,2020-02-25,50
124,2020-02-25,2020-02-25,45
124,2020-06-06,2020-02-25,50
124,2020-06-11,2020-02-25,35
124,2021-07-02,2020-02-25,35
124,2021-03-12,2020-02-25,15
124,2021-02-15,2020-02-25,55
124,2021-12-04,2020-02-25,25
124,2021-05-25,2020-02-25,15
124,2021-04-03,2020-02-25,30
124,2021-03-14,2020-02-25,30
124,2021-07-22,2020-02-25,50
124,2021-07-23,2020-02-25,60
124,2021-07-08,2020-02-25,60
124,2021-02-13,2020-02-25,35
124,2021-10-23,2020-02-25,60
124,2021-05-19,2020-02-25,35
124,2022-11-27,2020-02-25,15
124,2022-04-09,2020-02-25,30
124,2022-07-11,2020-02-25,50
124,2022-04-26,2020-02-25,50
124,2022-09-21,2020-02-25,30
124,2022-01-25,2020-02-25,25
124,2022-07-25,2020-02-25,30
124,2022-05-17,2020-02-25,40
124,2022-05-21,2020-02-25,25
124,2022-07-09,2020-02-25,25
124,2022-10-23,2020-02-25,55
124,2022-07-16,2020-02-25,25
124,2022-10-06,2020-02-25,15
124,2022-04-22,2020-02-25,25
124,2023-02-11,2020-02-25,50
124,2023-07-09,2020-02-25,55
124,2023-04-25,2020-02-25,30
124,2023-02-24,2020-02-25,40
124,2023-05-16,2020-02-25,60
124,2023-07-10,2020-02-25,50
124,2023-05-11,2020-02-25,45
124,2023-08-12,2020-02-25,50
124,2023-07-14,2020-02-25,25
124,2023-05-19,2020-02-25,30
124,2024-09-25,2020-02-25,15
124,2024-07-15,2020-02-25,30
124,2024-04-02,2020-02-25,35
124,2024-03-06,2020-02-25,20
124,2024-05-17,2020-02-25,15
124,2024-06-16,2020-02-25,35
124,2024-04-17,2020-02-25,50
124,2024-06-25,2020-02-25,50
124,2024-03-20,2020-02-25,55
124,2024-11-09,2020-02-25,50
124,2024-02-27,2020-02-25,45
124,2024-11-05,2020-02-25,15
124,2024-10-23,2020-02-25,60
124,2024-06-01,2020-02-25,15
124,2024-08-06,2020-02-25,50
126,2020-08-19,2020-08-19,35
126,2021-06-10,2020-08-19,40
126,2021-04-27,2020-08-19,30
126,2022-07-06,2020-08-19,30
126,2023-02-07,2020-08-19,60
126,2024-08-22,2020-08-19,55
127,2020-08-13,2020-02-12,50
127,2020-02-12,2020-02-12,30
127,2020-09-10,2020-02-12,45
127,2021-03-09,2020-02-12,50
127,2021-05-03,2020-02-12,45
127,2021-05-22,2020-02-12,35
127,2021-05-26,2020-02-12,60
127,2022-06-11,2020-02-12,15
127,2022-12-18,2020-02-12,40
127,2022-10-22,2020-02-12,50
127,2022-04-14,2020-02-12,40
127,2023-04-14,2020-02-12,50
127,2023-05-23,2020-02-12,40
127,2023-11-03,2020-02-12,20
127,2023-08-07,2020-02-12,40
127,2024-09-06,2020-02-12,55
127,2024-08-02,2020-02-12,20
127,2024-08-22,2020-02-12,25
127,2024-03-13,2020-02-12,55
128,2020-10-05,2020-08-11,45
128,2020-08-11,2020-08-11,15
128,2021-05-23,2020-08-11,30
128,2021-08-15,2020-08-11,30
128,2021-09-01,2020-08-11,60
128,2022-05-18,2020-08-11,35
128,2022-06-03,2020-08-11,45
128,2023-05-05,2020-08-11,35
128,2023-03-19,2020-08-11,60
128,2023-05-21,2020-08-11,40
128,2024-01-10,2020-08-11,55
128,2024-02-24,2020-08-11,20
129,2020-04-27,2020-04-27,40
129,2021-06-02,2020-04-27,40
129,2022-09-03,2020-04-27,15
130,2020-06-24,2020-01-12,40
130,2020-06-12,2020-01-12,45
130,2020-04-19,2020-01-12,45
130,2020-08-27,2020-01-12,25
130,2020-09-08,2020-01-12,50
